champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Sion,Warwick,14,19,2.33,1.78,0.4295,0.5705,0.429,0.378,18850,17437,0 days 00:19:19,0 days 00:17:39,0.5263,0.4737,0.5135,0.5144,0.0301,0.0116,0.0051,0.003
Dr. Mundo,Warwick,36,19,2.26,2.03,0.3956,0.6044,0.416,0.424,22617,19649,0 days 00:18:28,0 days 00:16:17,0.5,0.5,0.4922,0.5149,0.0063,0.0116,0.0009,0.003
Darius,Malphite,122,54,1.81,2.48,0.498,0.502,0.362,0.398,14941,15619,0 days 00:18:47,0 days 00:16:51,0.4797,0.5203,0.5073,0.5058,0.0449,0.046,0.1331,0.1194
Gangplank,Vayne,41,67,2.09,1.54,0.4842,0.5158,0.39,0.353,16243,18277,0 days 00:17:47,0 days 00:15:51,0.4956,0.5044,0.4902,0.4963,0.0303,0.016,0.0235,0.0528
Jax,Sion,24,14,1.59,2.54,0.4996,0.5004,0.337,0.416,18112,16360,0 days 00:17:38,0 days 00:17:28,0.4806,0.5194,0.5016,0.5135,0.0422,0.0301,0.0243,0.0051
Gwen,Kayle,887,10,1.84,1.91,0.5684,0.4316,0.347,0.372,16233,17679,0 days 00:17:25,0 days 00:17:01,0.4819,0.5181,0.5003,0.5077,0.0608,0.0219,0.2419,0.0035
Renekton,Trundle,58,48,1.93,1.88,0.476,0.524,0.368,0.379,16191,16960,0 days 00:15:58,0 days 00:15:42,0.4502,0.5498,0.4912,0.4938,0.088,0.0065,0.1333,0.0007
Trundle,Vladimir,48,8,1.87,2.0,0.5652,0.4348,0.377,0.347,16691,21908,0 days 00:17:59,0 days 00:16:06,0.5,0.5,0.4917,0.4962,0.0065,0.0347,0.0007,0.0251
Tryndamere,Malphite,23,54,1.58,2.8,0.44,0.56,0.314,0.396,13822,18378,0 days 00:18:57,0 days 00:15:34,0.447,0.553,0.5069,0.5058,0.0164,0.046,0.0044,0.1194
Ryze,Cho'Gath,13,31,1.81,2.38,0.3846,0.6154,0.344,0.41,21505,15812,0 days 00:18:24,0 days 00:17:07,0.4932,0.5068,0.4447,0.5063,0.0104,0.0101,0.0025,0.001
Mordekaiser,Sett,82,875,1.84,1.72,0.5341,0.4659,0.365,0.366,19165,17940,0 days 00:16:32,0 days 00:17:24,0.5102,0.4898,0.4973,0.5074,0.0419,0.1382,0.0158,0.1052
Dr. Mundo,Illaoi,36,420,2.52,1.56,0.5229,0.4771,0.366,0.32,19662,24938,0 days 00:15:52,0 days 00:17:56,0.5056,0.4944,0.4922,0.4887,0.0063,0.0081,0.0009,0.003
Riven,Lucian,92,236,2.07,1.53,0.5741,0.4259,0.361,0.367,13936,17262,0 days 00:16:03,0 days 00:16:52,0.5354,0.4646,0.5231,0.4612,0.04,0.0193,0.0043,0.0429
Cho'Gath,Rengar,31,107,2.36,1.74,0.489,0.511,0.405,0.388,16981,18033,0 days 00:17:44,0 days 00:16:49,0.5778,0.4222,0.5029,0.501,0.01,0.0175,0.001,0.011
Yorick,Malphite,83,54,1.67,2.92,0.5,0.5,0.287,0.386,16553,15386,0 days 00:20:14,0 days 00:15:22,0.5023,0.4977,0.4766,0.5049,0.0054,0.0455,0.0033,0.1198
Rengar,Sett,107,875,1.96,1.93,0.5044,0.4956,0.393,0.385,17183,18905,0 days 00:15:28,0 days 00:17:04,0.4792,0.5208,0.501,0.5074,0.0175,0.1382,0.011,0.1052
Trundle,Rengar,48,107,1.85,2.03,0.5447,0.4553,0.383,0.401,18002,18844,0 days 00:16:48,0 days 00:14:52,0.5435,0.4565,0.4917,0.4992,0.0065,0.0177,0.0007,0.011
Rumble,Nocturne,68,56,2.02,2.07,0.5184,0.4816,0.425,0.423,18270,14910,0 days 00:15:50,0 days 00:17:37,0.4737,0.5263,0.4868,0.5331,0.0289,0.0142,0.2814,0.0231
Illaoi,Malphite,420,54,1.57,2.63,0.5606,0.4394,0.318,0.372,20838,16026,0 days 00:20:18,0 days 00:15:32,0.4989,0.5011,0.4889,0.5058,0.0081,0.046,0.0031,0.1194
Vayne,Darius,67,122,1.55,1.85,0.5067,0.4933,0.36,0.362,19604,12632,0 days 00:16:59,0 days 00:16:37,0.5053,0.4947,0.4963,0.5073,0.016,0.0449,0.0528,0.1331
Urgot,Tryndamere,6,23,1.89,1.71,0.4042,0.5958,0.388,0.364,19832,16481,0 days 00:15:11,0 days 00:17:55,0.5296,0.4704,0.5006,0.5069,0.0178,0.0164,0.0019,0.0044
Vladimir,Ryze,8,13,2.19,1.72,0.5654,0.4346,0.354,0.346,18870,19310,0 days 00:16:42,0 days 00:18:12,0.5197,0.4803,0.498,0.4426,0.0342,0.0104,0.0247,0.0025
Urgot,Warwick,6,19,1.91,1.86,0.4545,0.5455,0.423,0.398,19942,14519,0 days 00:18:29,0 days 00:17:08,0.5231,0.4769,0.5006,0.5144,0.0178,0.0116,0.0019,0.003
Kayle,Zac,10,154,1.59,2.99,0.3294,0.6706,0.356,0.433,20712,15749,0 days 00:17:24,0 days 00:17:39,0.4745,0.5255,0.5077,0.5083,0.0219,0.011,0.0035,0.0074
Camille,Nocturne,164,56,2.19,1.74,0.6109,0.3891,0.411,0.4,17070,14927,0 days 00:16:25,0 days 00:17:18,0.5203,0.4797,0.5,0.5331,0.0328,0.0142,0.0107,0.0231
Yorick,Vladimir,83,8,2.02,1.82,0.5906,0.4094,0.321,0.324,19059,18811,0 days 00:18:23,0 days 00:14:46,0.5887,0.4113,0.4766,0.4962,0.0054,0.0347,0.0033,0.0251
Singed,Zac,27,154,2.05,2.79,0.4224,0.5776,0.386,0.445,20599,18593,0 days 00:17:52,0 days 00:17:07,0.5402,0.4598,0.5142,0.5083,0.0101,0.011,0.0013,0.0074
Shen,Singed,98,27,3.25,1.99,0.5872,0.4128,0.446,0.407,13493,17450,0 days 00:16:47,0 days 00:22:00,0.5161,0.4839,0.5191,0.5142,0.0775,0.0101,0.1125,0.0013
Nocturne,Sett,56,875,2.02,1.95,0.4959,0.5041,0.417,0.395,16163,17434,0 days 00:15:35,0 days 00:16:18,0.4908,0.5092,0.5331,0.5074,0.0142,0.1382,0.0231,0.1052
Akali,Sylas,84,517,1.82,1.93,0.4938,0.5062,0.369,0.404,16174,15740,0 days 00:16:38,0 days 00:17:17,0.4755,0.5245,0.4693,0.5016,0.0659,0.1206,0.2186,0.242
Sett,Gnar,875,150,1.87,2.15,0.5111,0.4889,0.366,0.387,16358,18905,0 days 00:16:32,0 days 00:17:00,0.4899,0.5101,0.5074,0.5,0.1382,0.0553,0.1052,0.0649
Yone,Camille,777,164,1.53,2.25,0.3779,0.6221,0.366,0.422,18071,18809,0 days 00:16:43,0 days 00:16:47,0.4558,0.5442,0.4778,0.4992,0.0071,0.033,0.052,0.0107
Rengar,Jax,107,24,2.04,1.56,0.5652,0.4348,0.396,0.349,17162,17566,0 days 00:16:09,0 days 00:16:11,0.5347,0.4653,0.501,0.5016,0.0175,0.0422,0.011,0.0243
Viego,Maokai,234,57,1.71,2.47,0.4072,0.5928,0.386,0.399,19737,15174,0 days 00:17:52,0 days 00:16:37,0.4922,0.5078,0.4815,0.5325,0.0141,0.0188,0.1378,0.0109
Garen,Zac,86,154,1.97,2.78,0.5077,0.4923,0.378,0.415,19761,16570,0 days 00:18:14,0 days 00:15:53,0.4568,0.5432,0.5028,0.5083,0.0341,0.011,0.0168,0.0074
Garen,Camille,86,164,1.92,2.16,0.463,0.537,0.352,0.399,14910,18783,0 days 00:17:08,0 days 00:16:19,0.4778,0.5222,0.5028,0.5,0.0341,0.0328,0.0168,0.0107
Singed,Kennen,27,85,2.07,2.11,0.4576,0.5424,0.385,0.37,14505,19131,0 days 00:18:42,0 days 00:18:16,0.4824,0.5176,0.5142,0.496,0.0101,0.0274,0.0013,0.0064
Irelia,Wukong,39,62,1.43,2.3,0.4754,0.5246,0.356,0.401,16083,16412,0 days 00:16:40,0 days 00:16:32,0.4329,0.5671,0.4577,0.5155,0.0677,0.0318,0.1462,0.0095
Dr. Mundo,Camille,36,164,2.0,2.05,0.5535,0.4465,0.375,0.375,18141,19628,0 days 00:18:07,0 days 00:16:44,0.4844,0.5156,0.4922,0.4992,0.0063,0.033,0.0009,0.011
Shen,Maokai,98,57,3.03,2.41,0.5437,0.4563,0.46,0.395,15909,14953,0 days 00:18:05,0 days 00:20:48,0.4951,0.5049,0.5191,0.5325,0.0775,0.0188,0.1125,0.0109
Maokai,Zac,57,154,2.05,2.97,0.4123,0.5877,0.4,0.433,18646,20707,0 days 00:17:49,0 days 00:18:48,0.4348,0.5652,0.5325,0.5083,0.0188,0.011,0.0109,0.0074
Sion,Maokai,14,57,2.48,2.4,0.5522,0.4478,0.411,0.412,20112,17291,0 days 00:19:28,0 days 00:17:55,0.5237,0.4763,0.5135,0.5325,0.0301,0.0188,0.0051,0.0109
Renekton,Nocturne,58,56,2.03,2.05,0.4901,0.5099,0.386,0.411,14883,16169,0 days 00:16:45,0 days 00:15:27,0.4653,0.5347,0.4912,0.5331,0.088,0.0142,0.1333,0.0231
Dr. Mundo,Poppy,36,78,2.42,1.98,0.601,0.399,0.396,0.381,18510,17283,0 days 00:18:18,0 days 00:16:03,0.5925,0.4075,0.4922,0.5177,0.0063,0.0273,0.0009,0.0385
Pantheon,Riven,80,92,1.89,1.91,0.5314,0.4686,0.411,0.381,18662,15695,0 days 00:17:22,0 days 00:17:42,0.4453,0.5547,0.5229,0.5231,0.0077,0.04,0.1064,0.0043
Nasus,Dr. Mundo,75,36,2.02,2.24,0.4459,0.5541,0.337,0.359,19115,22682,0 days 00:15:43,0 days 00:17:27,0.5,0.5,0.4941,0.4979,0.0166,0.0063,0.0043,0.0009
Irelia,Ornn,39,516,1.5,2.73,0.5276,0.4724,0.378,0.423,18285,14525,0 days 00:18:12,0 days 00:16:52,0.4307,0.5693,0.4577,0.5259,0.0677,0.0432,0.1462,0.005
Singed,Yasuo,27,157,2.37,1.33,0.5579,0.4421,0.393,0.316,17278,16735,0 days 00:16:48,0 days 00:16:44,0.62,0.38,0.5142,0.482,0.0101,0.0091,0.0013,0.1139
Malphite,Ornn,54,516,2.24,2.71,0.3698,0.6302,0.389,0.418,14883,15179,0 days 00:17:23,0 days 00:19:36,0.4649,0.5351,0.5058,0.5259,0.046,0.0432,0.1194,0.005
Viego,Wukong,234,62,1.58,2.48,0.3027,0.6973,0.361,0.425,16796,17099,0 days 00:16:27,0 days 00:17:05,0.4643,0.5357,0.4815,0.5155,0.0141,0.0318,0.1378,0.0095
Ornn,Wukong,516,62,2.47,2.09,0.5023,0.4977,0.411,0.398,15738,17078,0 days 00:17:39,0 days 00:17:40,0.5325,0.4675,0.5259,0.5155,0.0432,0.0318,0.005,0.0095
Malphite,Vladimir,54,8,2.39,1.99,0.3975,0.6025,0.373,0.365,15567,19145,0 days 00:16:49,0 days 00:19:28,0.5006,0.4994,0.5058,0.498,0.046,0.0342,0.1194,0.0247
Dr. Mundo,Rengar,36,107,2.41,1.88,0.45,0.55,0.367,0.41,19467,17971,0 days 00:17:35,0 days 00:16:03,0.6242,0.3758,0.4922,0.4992,0.0063,0.0177,0.0009,0.011
Kalista,Lucian,429,236,1.48,1.75,0.483,0.517,0.368,0.391,17090,17545,0 days 00:16:16,0 days 00:15:19,0.5012,0.4988,0.438,0.4631,0.0055,0.0193,0.0029,0.0429
Aatrox,Cho'Gath,266,31,2.16,2.03,0.5315,0.4685,0.377,0.368,20283,16962,0 days 00:18:15,0 days 00:17:14,0.5134,0.4866,0.5033,0.5029,0.1485,0.01,0.1015,0.001
Camille,Trundle,164,48,2.0,1.78,0.4465,0.5535,0.385,0.383,18777,16292,0 days 00:15:03,0 days 00:16:51,0.5571,0.4429,0.5,0.4938,0.0328,0.0065,0.0107,0.0007
Jax,Kayle,24,10,1.88,1.68,0.6172,0.3828,0.356,0.361,16730,15379,0 days 00:17:37,0 days 00:16:03,0.5163,0.4837,0.5016,0.5077,0.0422,0.0219,0.0243,0.0035
Vladimir,Trundle,8,48,2.0,1.87,0.4348,0.5652,0.347,0.377,21908,16691,0 days 00:16:06,0 days 00:17:59,0.5,0.5,0.498,0.4938,0.0342,0.0065,0.0247,0.0007
Fiora,Teemo,114,17,1.72,1.62,0.549,0.451,0.341,0.338,16367,21436,0 days 00:16:38,0 days 00:17:31,0.4964,0.5036,0.508,0.4977,0.0525,0.0139,0.0698,0.0104
Poppy,Jax,78,24,2.55,1.33,0.5927,0.4073,0.407,0.317,16474,14415,0 days 00:17:35,0 days 00:17:04,0.5631,0.4369,0.5177,0.5016,0.0274,0.0422,0.0383,0.0243
Kayle,Rengar,10,107,1.65,2.35,0.3069,0.6931,0.351,0.407,15661,18976,0 days 00:16:07,0 days 00:17:52,0.4829,0.5171,0.5077,0.501,0.0219,0.0175,0.0035,0.011
Yone,Nocturne,777,56,1.42,2.62,0.3039,0.6961,0.387,0.383,17559,16296,0 days 00:15:13,0 days 00:16:57,0.3605,0.6395,0.4778,0.5293,0.0071,0.0138,0.052,0.0231
Urgot,Renekton,6,58,2.03,1.98,0.5184,0.4816,0.399,0.373,18569,13528,0 days 00:15:57,0 days 00:17:32,0.5228,0.4772,0.5006,0.4912,0.0178,0.088,0.0019,0.1333
Nasus,Sylas,75,517,1.67,2.2,0.3738,0.6262,0.318,0.422,16286,20524,0 days 00:16:42,0 days 00:17:22,0.4633,0.5367,0.4941,0.5016,0.0166,0.1206,0.0043,0.242
Aatrox,Fiora,266,114,1.89,1.69,0.4745,0.5255,0.362,0.343,16012,19043,0 days 00:16:28,0 days 00:17:14,0.4896,0.5104,0.5033,0.508,0.1485,0.0525,0.1015,0.0698
Zac,Illaoi,154,420,2.9,1.43,0.5116,0.4884,0.42,0.313,19064,26729,0 days 00:16:02,0 days 00:19:52,0.5368,0.4632,0.5083,0.4889,0.011,0.0081,0.0074,0.0031
Gwen,Renekton,887,58,1.78,1.93,0.5267,0.4733,0.366,0.375,19387,15590,0 days 00:15:43,0 days 00:17:07,0.5074,0.4926,0.5003,0.4912,0.0608,0.088,0.2419,0.1333
Zac,Jayce,154,126,2.97,1.61,0.6283,0.3717,0.451,0.394,15174,22935,0 days 00:16:48,0 days 00:17:47,0.5576,0.4424,0.5083,0.4811,0.011,0.0719,0.0074,0.0497
Gangplank,Vladimir,41,8,1.96,2.12,0.4081,0.5919,0.374,0.354,19141,20224,0 days 00:17:56,0 days 00:17:10,0.4566,0.5434,0.4902,0.498,0.0303,0.0342,0.0235,0.0247
Wukong,Darius,62,122,2.38,1.6,0.6195,0.3805,0.407,0.344,17622,14993,0 days 00:17:13,0 days 00:16:32,0.557,0.443,0.5155,0.5073,0.0318,0.0449,0.0095,0.1331
Quinn,Nocturne,133,56,1.58,2.2,0.4358,0.5642,0.419,0.399,18344,15034,0 days 00:15:43,0 days 00:18:17,0.3846,0.6154,0.5025,0.5331,0.0091,0.0142,0.0114,0.0231
Lucian,Heimerdinger,236,74,1.85,1.6,0.5895,0.4105,0.363,0.318,16559,18058,0 days 00:16:53,0 days 00:16:34,0.5213,0.4787,0.4612,0.5131,0.0193,0.0086,0.0429,0.0085
Vladimir,Dr. Mundo,8,36,2.03,2.35,0.4157,0.5843,0.358,0.369,21022,19366,0 days 00:16:42,0 days 00:17:53,0.4751,0.5249,0.498,0.4979,0.0342,0.0063,0.0247,0.0009
Urgot,Cho'Gath,6,31,2.01,2.31,0.4512,0.5488,0.386,0.4,18495,14954,0 days 00:18:10,0 days 00:17:39,0.5297,0.4703,0.5006,0.5029,0.0178,0.01,0.0019,0.001
Jayce,Illaoi,126,420,2.11,1.49,0.4855,0.5145,0.401,0.305,23565,18163,0 days 00:16:44,0 days 00:17:46,0.499,0.501,0.4811,0.4889,0.0719,0.0081,0.0497,0.0031
Tryndamere,Gangplank,23,41,1.99,1.9,0.5811,0.4189,0.357,0.376,17305,19831,0 days 00:17:05,0 days 00:15:34,0.574,0.426,0.5069,0.4902,0.0164,0.0303,0.0044,0.0235
Kalista,Kennen,429,85,1.38,2.42,0.5821,0.4179,0.355,0.39,17606,16228,0 days 00:19:12,0 days 00:14:28,0.4751,0.5249,0.438,0.4998,0.0055,0.0275,0.0029,0.0064
Warwick,Wukong,19,62,2.02,1.83,0.6474,0.3526,0.422,0.378,17335,16126,0 days 00:17:38,0 days 00:17:01,0.4649,0.5351,0.5144,0.5155,0.0116,0.0318,0.003,0.0095
Fiora,Irelia,114,39,1.84,1.48,0.5162,0.4838,0.371,0.362,17956,15894,0 days 00:16:09,0 days 00:15:56,0.5418,0.4582,0.508,0.4577,0.0525,0.0677,0.0698,0.1462
Riven,Urgot,92,6,1.99,1.91,0.4856,0.5144,0.374,0.396,14429,18096,0 days 00:16:30,0 days 00:17:28,0.5165,0.4835,0.5231,0.5006,0.04,0.0178,0.0043,0.0019
Kled,Irelia,240,39,2.7,1.5,0.5303,0.4697,0.455,0.38,17227,19299,0 days 00:16:11,0 days 00:16:02,0.5677,0.4323,0.5165,0.4577,0.0294,0.0677,0.0122,0.1462
Quinn,Urgot,133,6,1.74,2.13,0.4397,0.5603,0.409,0.397,18358,15988,0 days 00:16:37,0 days 00:17:16,0.478,0.522,0.5025,0.5006,0.0091,0.0178,0.0114,0.0019
Aatrox,Illaoi,266,420,2.2,1.46,0.5358,0.4642,0.366,0.309,19262,24113,0 days 00:16:24,0 days 00:18:53,0.4773,0.5227,0.5033,0.4889,0.1485,0.0081,0.1015,0.0031
Darius,Urgot,122,6,1.97,1.96,0.5485,0.4515,0.388,0.399,15449,17438,0 days 00:17:10,0 days 00:16:14,0.4784,0.5216,0.5073,0.5006,0.0449,0.0178,0.1331,0.0019
Garen,Viego,86,234,2.48,1.66,0.6106,0.3894,0.389,0.359,17049,18022,0 days 00:16:52,0 days 00:15:42,0.5274,0.4726,0.5028,0.4815,0.0341,0.0141,0.0168,0.1378
Warwick,Camille,19,164,2.08,1.58,0.7039,0.2961,0.416,0.373,17401,17469,0 days 00:18:38,0 days 00:16:48,0.5363,0.4637,0.5144,0.5,0.0116,0.0328,0.003,0.0107
Camille,Maokai,164,57,1.94,2.25,0.5648,0.4352,0.391,0.389,19697,14961,0 days 00:18:12,0 days 00:17:37,0.4706,0.5294,0.5,0.5325,0.0328,0.0188,0.0107,0.0109
Renekton,Yasuo,58,157,2.46,1.32,0.697,0.303,0.406,0.331,15968,15099,0 days 00:17:23,0 days 00:14:46,0.5497,0.4503,0.4912,0.482,0.088,0.0091,0.1333,0.1139
Volibear,Aatrox,106,266,2.1,1.91,0.5528,0.4472,0.381,0.366,17631,17858,0 days 00:17:37,0 days 00:17:47,0.5017,0.4983,0.5094,0.5033,0.0393,0.1485,0.0479,0.1015
Quinn,Kennen,133,85,1.78,2.23,0.4618,0.5382,0.402,0.382,18392,17667,0 days 00:17:13,0 days 00:18:13,0.5039,0.4961,0.5025,0.496,0.0091,0.0274,0.0114,0.0064
Kled,Yone,240,777,2.91,1.56,0.6548,0.3452,0.439,0.368,18298,20582,0 days 00:17:28,0 days 00:15:22,0.5706,0.4294,0.5165,0.4743,0.0294,0.0071,0.0122,0.0515
Shen,Cho'Gath,98,31,3.22,2.02,0.493,0.507,0.463,0.39,14929,15715,0 days 00:16:44,0 days 00:20:55,0.5195,0.4805,0.5191,0.5029,0.0775,0.01,0.1125,0.001
Vladimir,Vayne,8,67,2.2,1.42,0.5824,0.4176,0.374,0.329,18437,17455,0 days 00:17:39,0 days 00:16:22,0.5238,0.4762,0.498,0.4963,0.0342,0.016,0.0247,0.0528
Volibear,Gangplank,106,41,2.4,1.96,0.631,0.369,0.384,0.38,15234,19405,0 days 00:17:06,0 days 00:18:08,0.5233,0.4767,0.5094,0.4902,0.0393,0.0303,0.0479,0.0235
Camille,Yorick,164,83,2.3,1.74,0.5311,0.4689,0.408,0.31,18044,17280,0 days 00:14:54,0 days 00:18:09,0.4943,0.5057,0.5,0.4796,0.0328,0.0053,0.0107,0.0032
Ryze,Illaoi,13,420,2.2,1.47,0.5,0.5,0.352,0.293,21208,17105,0 days 00:17:37,0 days 00:18:18,0.5055,0.4945,0.4447,0.4887,0.0104,0.0081,0.0025,0.003
Rengar,Urgot,107,6,1.91,2.11,0.4549,0.5451,0.387,0.412,15337,18709,0 days 00:16:17,0 days 00:17:28,0.4499,0.5501,0.501,0.5006,0.0175,0.0178,0.011,0.0019
Rengar,Mordekaiser,107,82,2.03,1.73,0.5184,0.4816,0.38,0.352,17956,18324,0 days 00:17:02,0 days 00:17:19,0.526,0.474,0.501,0.4973,0.0175,0.0419,0.011,0.0158
Yorick,Nocturne,83,56,1.75,2.56,0.4,0.6,0.334,0.419,17201,16542,0 days 00:17:07,0 days 00:15:07,0.4583,0.5417,0.4766,0.5293,0.0054,0.0138,0.0033,0.0229
Kayle,Tryndamere,10,23,1.63,2.13,0.3294,0.6706,0.358,0.375,18256,17957,0 days 00:14:32,0 days 00:18:30,0.4797,0.5203,0.5077,0.5069,0.0219,0.0164,0.0035,0.0044
Heimerdinger,Nocturne,74,56,1.68,2.1,0.5198,0.4802,0.36,0.394,23659,13873,0 days 00:17:19,0 days 00:16:01,0.4681,0.5319,0.5131,0.5331,0.0086,0.0142,0.0085,0.0231
Rumble,Nasus,68,75,1.96,2.12,0.4296,0.5704,0.398,0.356,21665,15737,0 days 00:17:29,0 days 00:17:11,0.4828,0.5172,0.4868,0.4941,0.0289,0.0166,0.2814,0.0043
Kled,Tryndamere,240,23,2.85,1.5,0.6216,0.3784,0.449,0.326,19998,18809,0 days 00:15:50,0 days 00:16:05,0.5635,0.4365,0.5165,0.5069,0.0294,0.0164,0.0122,0.0044
Trundle,Maokai,48,57,1.97,2.22,0.574,0.426,0.359,0.354,17403,15015,0 days 00:18:13,0 days 00:15:11,0.4914,0.5086,0.4917,0.5316,0.0065,0.0184,0.0007,0.0109
Kennen,Kayle,85,10,2.32,1.89,0.5798,0.4202,0.386,0.359,17541,16068,0 days 00:17:35,0 days 00:18:04,0.4817,0.5183,0.496,0.5077,0.0274,0.0219,0.0064,0.0035
Yone,Irelia,777,39,1.63,1.9,0.3125,0.6875,0.362,0.397,17530,18121,0 days 00:15:09,0 days 00:17:15,0.4816,0.5184,0.4778,0.4554,0.0071,0.0681,0.052,0.1462
Poppy,Kayle,78,10,2.41,1.69,0.6072,0.3928,0.381,0.357,14618,17373,0 days 00:17:34,0 days 00:18:00,0.4698,0.5302,0.5177,0.5077,0.0274,0.0219,0.0383,0.0035
Quinn,Pantheon,133,80,1.83,1.98,0.4854,0.5146,0.425,0.43,17679,16831,0 days 00:17:27,0 days 00:18:39,0.4951,0.5049,0.5025,0.5229,0.0091,0.0077,0.0114,0.1064
Poppy,Urgot,78,6,2.51,1.62,0.5972,0.4028,0.409,0.36,15167,15840,0 days 00:18:04,0 days 00:17:24,0.5349,0.4651,0.5177,0.5006,0.0274,0.0178,0.0383,0.0019
Nocturne,Maokai,56,57,2.13,2.39,0.5827,0.4173,0.389,0.406,16213,14906,0 days 00:18:44,0 days 00:16:20,0.5983,0.4017,0.5331,0.5325,0.0142,0.0188,0.0231,0.0109
Zac,Kled,154,240,2.59,2.19,0.5044,0.4956,0.445,0.434,18743,19821,0 days 00:16:41,0 days 00:18:09,0.5187,0.4813,0.5083,0.5165,0.011,0.0294,0.0074,0.0122
Kennen,Yone,85,777,2.19,1.56,0.537,0.463,0.377,0.332,17973,16888,0 days 00:17:01,0 days 00:18:22,0.5458,0.4542,0.496,0.4743,0.0274,0.0071,0.0064,0.0515
Shen,Dr. Mundo,98,36,3.11,2.15,0.4375,0.5625,0.454,0.392,13753,18642,0 days 00:15:39,0 days 00:21:06,0.5308,0.4692,0.5191,0.4979,0.0775,0.0063,0.1125,0.0009
Ornn,Tryndamere,516,23,2.79,1.61,0.537,0.463,0.391,0.328,16828,16438,0 days 00:15:52,0 days 00:18:34,0.5425,0.4575,0.5259,0.5069,0.0432,0.0164,0.005,0.0044
Cho'Gath,Sion,31,14,2.25,2.56,0.5924,0.4076,0.407,0.419,18933,18689,0 days 00:18:55,0 days 00:18:07,0.4672,0.5328,0.5029,0.5135,0.01,0.0301,0.001,0.0051
Sett,Trundle,875,48,1.84,1.85,0.4749,0.5251,0.381,0.384,19520,16082,0 days 00:15:34,0 days 00:15:22,0.5171,0.4829,0.5074,0.4938,0.1382,0.0065,0.1052,0.0007
Lucian,Shen,236,98,1.54,3.33,0.5022,0.4978,0.375,0.428,17506,9207,0 days 00:20:36,0 days 00:14:56,0.4302,0.5698,0.4631,0.5182,0.0193,0.0779,0.0429,0.1125
Quinn,Volibear,133,106,1.78,2.1,0.5149,0.4851,0.404,0.376,20234,11947,0 days 00:18:04,0 days 00:17:30,0.5137,0.4863,0.5025,0.5094,0.0091,0.0393,0.0114,0.0479
Zac,Maokai,154,57,2.97,2.05,0.5877,0.4123,0.433,0.4,20707,18646,0 days 00:18:48,0 days 00:17:49,0.5652,0.4348,0.5083,0.5325,0.011,0.0188,0.0074,0.0109
Vayne,Gwen,67,887,1.59,1.81,0.4785,0.5215,0.356,0.356,18764,14761,0 days 00:16:38,0 days 00:16:39,0.5095,0.4905,0.4963,0.5003,0.016,0.0608,0.0528,0.2419
Heimerdinger,Gnar,74,150,1.49,2.47,0.4284,0.5716,0.319,0.371,22166,15044,0 days 00:17:32,0 days 00:17:33,0.4526,0.5474,0.5131,0.5,0.0086,0.0553,0.0085,0.0649
Tryndamere,Dr. Mundo,23,36,1.86,2.0,0.5851,0.4149,0.353,0.36,17916,19347,0 days 00:17:07,0 days 00:16:07,0.4444,0.5556,0.5069,0.4979,0.0164,0.0063,0.0044,0.0009
Poppy,Aatrox,78,266,2.22,1.86,0.5246,0.4754,0.39,0.36,17803,16617,0 days 00:17:39,0 days 00:17:58,0.5234,0.4766,0.5177,0.5033,0.0274,0.1485,0.0383,0.1015
Pantheon,Zac,80,154,2.34,2.24,0.5667,0.4333,0.462,0.443,20362,15503,0 days 00:17:53,0 days 00:17:14,0.589,0.411,0.5229,0.5083,0.0077,0.011,0.1064,0.0074
Gnar,Kayle,150,10,2.48,1.64,0.6592,0.3408,0.395,0.349,17720,16704,0 days 00:18:08,0 days 00:15:54,0.5215,0.4785,0.5,0.5077,0.0553,0.0219,0.0649,0.0035
Poppy,Ornn,78,516,2.26,2.24,0.5463,0.4537,0.402,0.399,17465,14485,0 days 00:18:34,0 days 00:18:14,0.5118,0.4882,0.5177,0.5259,0.0274,0.0432,0.0383,0.005
Illaoi,Jayce,420,126,1.49,2.11,0.5145,0.4855,0.305,0.401,18163,23565,0 days 00:17:46,0 days 00:16:44,0.501,0.499,0.4889,0.4811,0.0081,0.0719,0.0031,0.0497
Volibear,Sett,106,875,2.36,1.61,0.6152,0.3848,0.409,0.361,17066,16989,0 days 00:17:02,0 days 00:17:04,0.5295,0.4705,0.5094,0.5074,0.0393,0.1382,0.0479,0.1052
Darius,Kayle,122,10,2.15,1.77,0.6255,0.3745,0.379,0.364,15382,17721,0 days 00:17:45,0 days 00:16:19,0.4952,0.5048,0.5073,0.5077,0.0449,0.0219,0.1331,0.0035
Singed,Gnar,27,150,1.92,2.25,0.4033,0.5967,0.378,0.393,16254,19595,0 days 00:16:21,0 days 00:18:33,0.462,0.538,0.5142,0.5,0.0101,0.0553,0.0013,0.0649
Shen,Heimerdinger,98,74,3.36,1.57,0.387,0.613,0.436,0.356,9207,24955,0 days 00:14:25,0 days 00:21:41,0.5234,0.4766,0.5191,0.5131,0.0775,0.0086,0.1125,0.0085
